0.0	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.025	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.05	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.075	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.1	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.125	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.15	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.175	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.2	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.225	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.25	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.275	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.3	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.325	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.35	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.375	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.4	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.425	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.45	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.475	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.5	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.525	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.55	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.575	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.6	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.625	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.65	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.675	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.7	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.725	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.75	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.775	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.8	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.825	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.85	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.875	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.9	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.925	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.95	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
0.975	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.0	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.025	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.05	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.075	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.1	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.125	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
1.15	-0.0	0.999997608748079	0.9999976162361406	0.9999976230934026	-2.9195947422829815e-9	-1.4954710391118994e-17	2.382095793585303e-9
